layer	representation_type	strategy	split-type	r	p	fasttext-all-GS_r	in_freq_interval_225375_r	freq_lower_interval_1.5_r	freq_higher_interval_1.5_r	freq_lower_interval_1.75_r	freq_higher_interval_1.75_r	freq_lower_interval_2.25_r	freq_higher_interval_2.25_r	freq_lower_interval_2.5_r	freq_higher_interval_2.5_r	freq_lower_interval_2.75_r	freq_higher_interval_2.75_r	freq_lower_interval_3_r	freq_higher_interval_3_r	freq_lower_interval_3.25_r	freq_higher_interval_3.25_r	freq_lower_interval_3.5_r	freq_higher_interval_3.5_r	freq_lower_interval_3.75_r	freq_higher_interval_3.75_r	freq_lower_interval_4_r	freq_higher_interval_4_r	freq_lower_interval_4.25_r	freq_higher_interval_4.25_r	bothcomplete_flota_r	oneincomplete_flota_r
7	bert-flota-3	avg-omitlast	2-split	0.148046207616993	1.46555644175713e-05	0.20184094372449	0.08174901076932	0.364379074980487	0.097249119772541	0.29310360727213	0.138117790919998	0.178336090245196	0.110895604949637	0.150259957602345	0.10678435303922	0.154802642999486	0.140201273057984	0.143106149334633	0.2	0.143449249457883		0.147485039337683		0.147485039337683		0.147485039337683		0.147485039337683		0.136254774386141	0.225178162535027
7	bert-flota-3	avg-omitlast	all	0.186980966370731	1.7063663484718902e-21	0.29939374927918	0.19786993330181	0.364379074980487	0.234242828399439	0.29310360727213	0.24988857048435	0.17859121196063	0.273339615255925	0.145694467031674	0.281989412356249	0.167113066077204	0.286953960529383	0.187340327474651	0.305309355195325	0.186172549455296	0.324327453361127	0.192499293533118	0.378914621255033	0.176756481613823	0.407578268457545	0.202455950863155	0.443232239013718	0.21859535994513	0.483807769287023		
11	bert-flota-3	average	0-split	0.349371927655141	8.311133373218729e-26	0.459597841902163	0.472982074442682		0.345734278659714		0.345734278659714		0.345734278659714		0.343273474867146	0.866025403784439	0.330230452539654	0.192606037041233	0.327892730585715	0.553315450626505	0.323747705765231	0.448664718537972	0.355311456612839	0.3417071653437	0.400161993885085	0.316408850195357	0.470506264847866	0.320450455021461	0.506150319008053		
11	bert-flota-3	average	1-split	0.184660775901816	5.87655483610559e-08	0.27659436939583	0.172577735973868		0.193471584639228		0.193471584639228	1.0	0.194046407937997	0.632455532033676	0.144839517708334	0.739521909998096	0.192224749410442	0.106397682106526	0.235384750968979	0.095264764340717	0.20794289928318	0.156996894172104	0.105023925944761	0.196429188524649	-0.4	0.205041768003552	1.0	0.200329198855174		0.183478530428994	0.221869558482616
11	bert-flota-3	average	2-split	0.2468069919881	2.9163755832202297e-13	0.366294290820512	0.064405031795281	0.446233691329049	0.216467731782792	0.453694845365221	0.220794806271449	0.42756743428486	0.068443127438108	0.381196930818827	-0.043187180540788	0.361179284139583	0.04030786600417	0.293604274372889	0.2	0.278900332189851		0.278596439831951		0.278596439831951		0.278596439831951		0.278596439831951		0.234901176611804	0.320124096770838
11	bert-flota-3	average	all	0.248509886394445	3.39267059443618e-37	0.401614904561172	0.232476521443467	0.446233691329049	0.291447760955548	0.453694845365221	0.298243386538322	0.423448288396018	0.280609163871839	0.370862724699732	0.277914333412106	0.35698433794075	0.301032882762728	0.313224699669944	0.321413427891557	0.291053486734304	0.322120493056694	0.285902116389421	0.351451824705033	0.283448998714936	0.391660079235525	0.285298606345103	0.458080338225388	0.287337949463252	0.506150319008053		
4	bert-flota-3	average	0-split	0.391696044798528	1.48547039299941e-32	0.621435229342471	0.486967426137711		0.400776947762962		0.400776947762962		0.400776947762962		0.398401376435253	0.0	0.388824243850752	-0.018639293907216	0.384682391428308	0.515671177847513	0.383886405143229	0.445538510744218	0.383862016744192	0.438648174353847	0.403962519996431	0.400282868092535	0.43922031438678	0.390845660873919	0.464615152805351		
4	bert-flota-3	average	1-split	0.155229895003347	5.45150105430674e-06	0.238307042639505	0.128608544925411		0.104778253471425		0.104778253471425	1.0	0.105883801215769	0.316227766016838	0.081557689800868	0.260513400112966	0.090019181305505	0.157571653777139	0.134356708264621	0.043494293761655	0.168113927722365	0.072826842114191	0.324204293133828	0.091798578632354	-0.2	0.106662746078934	1.0	0.098171519559779		0.159304167252728	0.10154080294316
4	bert-flota-3	average	2-split	0.132733648433646	0.000103895883924	0.285186410597922	0.009479854788016	0.314337646639032	0.072688757503824	0.274238200772648	0.082944963759475	0.201025418499569	0.021878316005677	0.16030898766738	0.166666499254575	0.100186334983404	0.260248613113883	0.103013111180216	0.0	0.115133723656886		0.117365980187955		0.117365980187955		0.117365980187955		0.117365980187955		0.116883841522643	0.228580241189486
4	bert-flota-3	average	all	0.226931260501546	3.86074748556691e-31	0.436397701325381	0.21065857101805	0.314337646639032	0.28625631990876	0.274238200772648	0.297807821702127	0.198061092562709	0.306332025473838	0.151132558760612	0.332192471009176	0.088212615557005	0.342797429836167	0.141688084788696	0.359003574736013	0.162990118822136	0.373154187323715	0.178304705856319	0.380577656277333	0.221442987141714	0.400361423401861	0.248709839313989	0.441275530501699	0.260587002364338	0.464615152805351		
8	bert-flota-3	onesentence-avg	0-split	0.282435216506918	4.7111434905607403e-17	0.394189979338868	0.396158793557472		0.273942367942427		0.273942367942427		0.273942367942427		0.270995730368884	0.0	0.256777584346552	0.118048861412369	0.25865516230539	0.442597001276529	0.260897305726673	0.324478808937841	0.273924754095558	0.284873451704313	0.292329807664164	0.264338446029226	0.404187701000779	0.236858012587283	0.396964842420528		
8	bert-flota-3	onesentence-avg	1-split	0.127517363197722	0.000193393180925	0.182837919661684	0.195735200297074		0.108729549602533		0.108729549602533	1.0	0.108797027654498	0.632455532033676	0.065109164119212	0.747925568066256	0.057321315605841	0.27335736665777	0.015966834232098	0.182608275626177	0.009273611288787	0.166239135577719	0.356168096682234	0.092536021635269	0.0	0.10318264136528	1.0	0.108192699390276		0.131279269569224	0.080909408761473
8	bert-flota-3	onesentence-avg	2-split	0.176920280468684	2.08625280745832e-07	0.250818050389323	0.132341092071237	0.241504284604412	0.20381850168461	0.298360039978759	0.202411909154875	0.259574930857149	0.199987845301633	0.221446785332582	0.127058429401143	0.245517629483613	0.190586105563197	0.215485362430474	-0.2	0.214238878889457		0.215051399295564		0.215051399295564		0.215051399295564		0.215051399295564		0.160073621130654	0.276839356917561
8	bert-flota-3	onesentence-avg	all	0.180413696581192	4.2546628303881e-20	0.328136872047645	0.233205699520921	0.241504284604412	0.227285530594837	0.298360039978759	0.233834703568734	0.257516565592366	0.229486509014048	0.211517741218368	0.223877691563561	0.244634180374067	0.226926092559518	0.249279036418977	0.237389710701602	0.24107827180774	0.249561767413406	0.215848600319945	0.273803493873604	0.210190719859691	0.2911044229668	0.214322691605283	0.397680980273107	0.203264524465988	0.396964842420528		
5	bert-flota-3	longest	0-split	0.381090569202576	9.072254849484361e-31	0.590272214502556	0.47851918618538		0.384045836909444		0.384045836909444		0.384045836909444		0.38145001383989	0.0	0.371713452617823	-0.055917881721648	0.368662555665759	0.502108167802141	0.366868940410752	0.437061489610687	0.376188688226709	0.404667795573104	0.39515385559409	0.37744967458354	0.422041135627674	0.374146072264753	0.449689597049089		
5	bert-flota-3	longest	1-split	0.097729997926212	0.004345451118592	0.187094869986793	0.109185694799256		0.107978782768668		0.107978782768668	1.0	0.101230700109176	0.632455532033676	0.07221852689104	0.344549980794567	0.061156223324753	0.303730407397522	0.060791620439472	0.170944190170065	-0.008084686764583	0.132169102505435	0.242011655437928	0.107567306673406	-0.2	0.127653107392375	1.0	0.110361702346524		0.119802159450671	-0.178384539166993
5	bert-flota-3	longest	2-split	0.126148763201612	0.000226767530734	0.173887494898222	-0.021974709263964	-0.050200626946995	0.013537873710585	0.060489081157067	0.006519532486522	0.081654033966207	-0.041450627024116	0.056537406514847	-0.117000675317686	0.061363507836302	0.099017149097201	0.020112346630461	0.4	0.021136543895466		0.024589558125827		0.024589558125827		0.024589558125827		0.024589558125827		0.112478442309575	0.201826535699868
5	bert-flota-3	longest	all	0.165856101066486	3.46666860473117e-17	0.240188127853072	0.147618915648111	-0.050200626946995	0.187421951094865	0.060489081157067	0.200424860870747	0.084872437979978	0.249567088209179	0.060128007248846	0.262803478887136	0.088436407539972	0.294989445027408	0.058786247941549	0.316711904352488	0.061643367995767	0.333139835256864	0.088163318323404	0.363454850265479	0.098976514667088	0.381526295282609	0.132855093376597	0.42252316845786	0.153670342514809	0.449689597049089		
1	bert-flota-3	longest	0-split	0.434888363582052	1.5591030870189498e-40	0.653754857222274	0.525200022248516		0.454261993094702		0.454261993094702		0.454261993094702		0.450439265803877	0.0	0.441279240724229	0.180179841103089	0.435831696758839	0.613380209398867	0.436631063403685	0.486110611891988	0.42556697080134	0.506444395074827	0.440239284640866	0.46152571161139	0.457257854339278	0.453147973988718	0.50133385132229		
1	bert-flota-3	longest	1-split	0.11390487646649	0.000878445728558	0.234016620255041	0.052106079915645		0.090159897613133		0.090159897613133	1.0	0.098845929811523	0.316227766016838	0.097378771721719	0.521026800225931	0.111023217160461	-0.040865545722576	0.19859380345944	-0.037089533144675	0.205921727592034	0.06131191839572	0.401830673179956	0.071769940478719	0.4	0.077762648698165	1.0	0.068843853474808		0.122779289537408	0.013434396211331
1	bert-flota-3	longest	2-split	0.126620445206123	0.000214698905952	0.186711768296362	0.000602999937586	0.140121305976258	0.011291138392757	0.242688909857983	0.01357946168602	0.188187376371209	-0.062651881977202	0.136540975336904	0.015369788616273	0.089642854864054	-0.061776185941174	0.082886112780497	0.4	0.07470011189404		0.077711485715562		0.077711485715562		0.077711485715562		0.077711485715562		0.110745345322709	0.217407069827537
1	bert-flota-3	longest	all	0.208424650115399	2.00935515310583e-26	0.326071934895835	0.174687031257453	0.140121305976258	0.264183828648923	0.242688909857983	0.277357872883412	0.189139185169283	0.317577057796401	0.135151946237084	0.350008020384394	0.10378468014473	0.367869908557062	0.111759675149084	0.398368050646701	0.103529167817756	0.410729859763405	0.141163925155008	0.418185564504312	0.185348118865055	0.439749637334745	0.216996621463946	0.47103809681609	0.23838088357877	0.50133385132229		
9	bert-flota-3	avg-omitlast	0-split	0.36003690723557	2.05629512648166e-27	0.522529612294192	0.456964238018148		0.362467394032096		0.362467394032096		0.362467394032096		0.360598546926013	0.866025403784439	0.350194033756899	0.080770273597937	0.349678904229947	0.511519235996889	0.347250822204608	0.429103869772042	0.378311579204631	0.346636228125993	0.426598140781958	0.328808778012506	0.491974858595676	0.333935779345136	0.5074688957129		
9	bert-flota-3	avg-omitlast	1-split	0.142871930040972	2.90571865686779e-05	0.201444945618895	0.14791357261514		0.122233068134922		0.122233068134922	1.0	0.120208097548241	0.316227766016838	0.071093627718283	0.613467038975693	0.085419051174793	0.244456958196309	0.053984706898419	0.165539669246417	0.024016275388909	0.143386052320665	0.182650305990889	0.12023720507455	-0.4	0.145472408040091	1.0	0.129515864951251		0.134961751384275	0.26583437766293
9	bert-flota-3	avg-omitlast	2-split	0.158225078249459	3.56152121274531e-06	0.252656102190412	0.022539055359398	0.431746618224895	0.084012973539992	0.375965948291394	0.12589607086181	0.218605232348338	0.05553399659406	0.190608884010408	-0.009287565707696	0.192503721748296	0.028478383589903	0.159974657496268	0.4	0.152723957313209		0.153853161422812		0.153853161422812		0.153853161422812		0.153853161422812		0.142530577336703	0.251559337672789
9	bert-flota-3	avg-omitlast	all	0.191918818471311	1.40366193128508e-22	0.320817366478008	0.170267128615462	0.431746618224895	0.22285188030826	0.375965948291394	0.237687682409814	0.216376267900963	0.252709051683174	0.183187176097971	0.256163664272633	0.201880268060349	0.268996758366863	0.200987910321013	0.291273242570429	0.190836121406827	0.30965871654416	0.19428195835743	0.366197658533358	0.176750443533191	0.415913580606181	0.196956809882836	0.490106278479412	0.211042138745606	0.5074688957129		
9	bert-flota-3	onesentence-avg	0-split	0.27078625089897	9.46134283763261e-16	0.374391422320715	0.323682311172069		0.263681686326275		0.263681686326275		0.263681686326275		0.260629689472933	0.0	0.245999981685516	0.155327449226801	0.249140108990226	0.362049329374421	0.258100976363199	0.270294473854261	0.278417711326737	0.249802776272285	0.2966955558439	0.245575504416903	0.420353104979946	0.223446993513604	0.40245891202406		
9	bert-flota-3	onesentence-avg	1-split	0.125428171632741	0.000246438143575	0.199726654618614	0.131496979806305		0.070872389116832		0.070872389116832	1.0	0.068110383233516	0.316227766016838	0.021225597501967	0.689099961589135	0.018378531373087	0.158860207020643	0.026891510285639	0.062289120257326	0.011651460337194	0.091452736269332	0.447493249677679	0.046485059644734	0.6	0.05692680940869	1.0	0.068286048560244		0.128805314147791	0.079495261791859
9	bert-flota-3	onesentence-avg	2-split	0.164034888076049	1.52475780153941e-06	0.258019447696366	0.065531791294041	0.299983239039495	0.167715950191095	0.35348039434289	0.158305555786496	0.281579519595538	0.136054294247018	0.240331657257928	0.053244934624244	0.255890264201673	0.064404959811011	0.210950797957529	-0.4	0.205094378591522		0.203867733796161		0.203867733796161		0.203867733796161		0.203867733796161		0.145963020560397	0.272089594931383
9	bert-flota-3	onesentence-avg	all	0.171181970923383	3.1940064127130196e-18	0.325791844208891	0.169580086362011	0.299983239039495	0.208932074769223	0.35348039434289	0.214560293335719	0.279181218761904	0.210427730462293	0.229390032595369	0.205672910684507	0.251655309426556	0.208266446838396	0.239468839202308	0.228611007805806	0.218116170350224	0.246602614473054	0.187854465317677	0.280921762201807	0.186694087639839	0.29993801721727	0.195864663495929	0.414405688817941	0.187920916295453	0.40245891202406		
0	bert-flota-3	average	0-split	0.412903645033297	2.51079988372977e-36	0.603143852916385	0.485846741246075		0.440472885299826		0.440472885299826		0.440472885299826		0.43651140508177	0.0	0.427394872791613	0.180179841103089	0.424196999726186	0.572414383139376	0.429376623479839	0.435003484480003	0.434708379634805	0.458494390380379	0.434927889479645	0.444252915351385	0.456944636187929	0.435900114523191	0.429746124388268		
0	bert-flota-3	average	1-split	0.133059795123954	9.98602465880087e-05	0.216035598013854	0.093858066933156		0.05483477540822		0.05483477540822	-1.0	0.054263040960575	-0.316227766016838	0.05202783662801	0.092440238749762	0.093717756295878	-0.070318191288396	0.169601393932736	-0.025522245078241	0.090952726101563	0.067604723199762	0.287674231935651	0.037167650356132	0.8	0.032514569071785	1.0	0.038370541911463		0.14431897101396	-0.008813165935629
0	bert-flota-3	average	2-split	0.10871502540826	0.001501937763476	0.178125335080863	0.025629430039528	0.367218116779287	0.075916372170489	0.290526190624525	0.084336659155042	0.216705228474823	0.056380947504865	0.173891949308723	0.236674357351246	0.102448416758772	0.2755831273546	0.122682531663734	-0.8	0.132833077789803		0.132284625996112		0.132284625996112		0.132284625996112		0.132284625996112		0.107668565730789	0.12734237887856
0	bert-flota-3	average	all	0.220346497183566	2.06368111803335e-29	0.384736374340352	0.200812383750427	0.367218116779287	0.295027943446045	0.290526190624525	0.308052944480479	0.212411331523624	0.32278622974807	0.171373744195553	0.356957872006523	0.098847479995192	0.366026000829085	0.15348862692843	0.382301844062327	0.168412841066008	0.39781140805879	0.184992552480683	0.42734026537646	0.216774122602419	0.43854806933318	0.256486299866445	0.466980501270114	0.275281346445192	0.429746124388268		
2	bert-flota-3	avg-omitfirst	0-split	0.419502639851263	1.47766280774634e-37	0.659828013602787	0.52209990279976		0.434401693156848		0.434401693156848		0.434401693156848		0.431263553053783	0.0	0.422206190012799	0.080770273597937	0.415466949119041	0.599263607106745	0.416562590988913	0.476369387606751	0.406430045826181	0.483096169252329	0.404371713697439	0.449854315953342	0.432154973644517	0.43409682386378	0.457436235190069		
2	bert-flota-3	avg-omitfirst	1-split	0.165807720117628	1.1699908680524e-06	0.242771468928555	0.09772478507408		0.128726687023993		0.128726687023993	1.0	0.129487429110186	0.316227766016838	0.140882372396166	0.176476819431364	0.177927404233628	-0.080442538201647	0.222191103735088	0.012567527759766	0.296517776336336	0.078271178854767	0.251144170737473	0.125082885515689	0.8	0.111961283886211	1.0	0.111222009157063		0.165342595137665	0.193662376963713
2	bert-flota-3	avg-omitfirst	2-split	0.082467496350017	0.016177811032288	0.205024931848064	-0.006234864739274	0.294941949864057	0.060100593824247	0.237197194303854	0.022325215907603	0.199980185706162	-0.021338665867818	0.153948721165659	0.131294465467824	0.079969799668443	0.251047904569452	0.078613593619617	-0.4	0.091701796187114		0.093444663878502		0.093444663878502		0.093444663878502		0.093444663878502		0.06635083309488	0.191472383273252
2	bert-flota-3	avg-omitfirst	all	0.208406181197695	2.03024013181083e-26	0.382077160687624	0.178432241801303	0.294941949864057	0.273894394238902	0.237197194303854	0.275986120265381	0.197583968091522	0.305115869097069	0.149940352134821	0.348573582623629	0.078405567154308	0.365764839646879	0.106771606875816	0.377566465265809	0.135437296942127	0.394259316233386	0.158408814538247	0.39745416565442	0.204414906866255	0.406480819104124	0.235373129093699	0.446980880584111	0.250005403968247	0.457436235190069		
12	bert-flota-3	avg-omitlast	0-split	0.370226580001083	5.249455501120839e-29	0.489811192085509	0.494636491683136		0.380565496660795		0.380565496660795		0.380565496660795		0.378218986958358	0.0	0.366977128648365	0.105622665474225	0.362311294124355	0.568816033535502	0.359164835156609	0.464942559119239	0.380956910517134	0.383729362231778	0.41274850782477	0.360867404763829	0.448877475557	0.365282543669974	0.454359556212091		
12	bert-flota-3	avg-omitlast	1-split	0.178596780639203	1.59293641479607e-07	0.262549098582103	0.25410372122766		0.184413017142405		0.184413017142405	1.0	0.181305240807816	0.948683298050514	0.132978080875589	0.899191413293139	0.148457545719378	0.261944466501015	0.054135971643776	0.296571069072887	-0.075972277096599	0.262600865642821	-0.091325152995445	0.209457348242812	-0.4	0.218422479499103	1.0	0.192721597981926		0.171627699445258	0.270632376309834
12	bert-flota-3	avg-omitlast	2-split	0.192156200628338	1.63531715497428e-08	0.268675540605267	0.03063316990623	0.49521379563357	0.10697712747796	0.390291465301629	0.150494552881454	0.253127571198949	0.082838794541535	0.221419002396596	-0.019401951289371	0.230017927682919	-0.029354641546515	0.196014636803449	0.0	0.183308607862613		0.183267845696499		0.183267845696499		0.183267845696499		0.183267845696499		0.182373990216221	0.241479104622538
12	bert-flota-3	avg-omitlast	all	0.227484821294523	2.7470978509414804e-31	0.338460343431946	0.223938412810662	0.49521379563357	0.254201663135354	0.390291465301629	0.27113247010628	0.253007259013002	0.28426827066598	0.217194994806454	0.283341980325435	0.243307807232883	0.297236542237136	0.238179642025002	0.313255386484508	0.235604133196258	0.323795527645796	0.241246604742733	0.367627113883613	0.226476102076765	0.400128288167973	0.241614286038304	0.448676694627861	0.252025850759375	0.454359556212091		
1	bert-flota-3	onesentence-avg	0-split	0.414662074487965	1.18759387013758e-36	0.608217712981976	0.519056149159164		0.423294181149636		0.423294181149636		0.423294181149636		0.41943127008968	0.0	0.407274619580541	0.080770273597937	0.400633638219451	0.614764190015742	0.404693906231065	0.461943751643099	0.409793185996735	0.451981420425287	0.411640063349335	0.429238194080323	0.46152575052369	0.412740329262441	0.51682712760425		
1	bert-flota-3	onesentence-avg	1-split	0.157454714778611	3.97662781221273e-06	0.237044854855488	0.066451854144853		0.053125495301531		0.053125495301531	1.0	0.049699508691452	0.316227766016838	0.053165234680465	0.420182903408009	0.047637294049599	0.09553701905413	0.183366485760197	-0.104331453173821	0.125788214660723	0.026423719690808	-0.04109631884795	0.055370986325247	0.4	0.043642394246914	1.0	0.034914296844683		0.159832849147663	0.093636731487997
1	bert-flota-3	onesentence-avg	2-split	0.135813103692648	7.12149455726956e-05	0.248046278590412	0.062978705019837	0.294305155441897	0.088384311338439	0.257602633986966	0.08981221555412	0.188299412673151	0.070004615105523	0.157704048013106	0.25759403279285	0.091757279835512	0.201101201042546	0.122501229195209	-1.0	0.13010822659053		0.12975777343905		0.12975777343905		0.12975777343905		0.12975777343905		0.123478448097301	0.206726953343046
1	bert-flota-3	onesentence-avg	all	0.235697643140597	1.58351884124129e-33	0.420603731508365	0.227390748242845	0.294305155441897	0.294741928459509	0.257602633986966	0.305392112128385	0.186214316095578	0.317724526700648	0.153987259005211	0.349187280038811	0.08366314802912	0.348486405250802	0.159006264152467	0.372128840555618	0.172869533354949	0.385543611935873	0.184652940271672	0.400262895907435	0.223722440353995	0.410687600508957	0.256140379981439	0.471905456495687	0.266622726254469	0.51682712760425		
1	bert-flota-3	avg-omitlast	0-split	0.434888363582052	1.5591030870189498e-40	0.653754857222274	0.525200022248516		0.454261993094702		0.454261993094702		0.454261993094702		0.450439265803877	0.0	0.441279240724229	0.180179841103089	0.435831696758839	0.613380209398867	0.436631063403685	0.486110611891988	0.42556697080134	0.506444395074827	0.440239284640866	0.46152571161139	0.457257854339278	0.453147973988718	0.50133385132229		
1	bert-flota-3	avg-omitlast	1-split	0.087002832910833	0.011160680778672	0.127935633210321	0.118229459389247		0.089692982349332		0.089692982349332	1.0	0.093337446307087	0.316227766016838	0.071368603071623	0.521026800225931	0.075158913894723	0.05743265885335	0.140457719660676	-0.022134336439537	0.085840350647488	0.054711038878158	0.351601839032462	0.070085850784119	0.0	0.084084614983009	1.0	0.08758180779713		0.08822318887777	0.086818522884502
1	bert-flota-3	avg-omitlast	2-split	0.13674554025176	6.34176478473552e-05	0.170883587626378	0.078202520751785	0.351218656922501	0.092713029865567	0.212385548567574	0.128548964642013	0.150238044755328	0.12072423292341	0.111483661133326	0.221938841515011	0.085812473686422	0.115666050272837	0.119076931525154	-0.4	0.119120809452838		0.11941879513498		0.11941879513498		0.11941879513498		0.11941879513498		0.13718813164349	0.124616881083723
1	bert-flota-3	avg-omitlast	all	0.209320733593102	1.21523788821027e-26	0.346333045187704	0.225822278518312	0.351218656922501	0.294111799455096	0.212385548567574	0.313369076864988	0.149017820408964	0.335670983081099	0.106617414571689	0.360611165225417	0.087166518148251	0.360060759341382	0.154915952374733	0.384437915734003	0.158231372885873	0.403214810529081	0.179979270491469	0.417482969499025	0.218549926358368	0.435067208316807	0.248893292065275	0.457489892849831	0.26792301670974	0.50133385132229		
0	bert-flota-3	onesentence-avg	0-split	0.410294101860266	7.56447069390323e-36	0.574651314396283	0.485674328185823		0.436604862093616		0.436604862093616		0.436604862093616		0.432861331168891	0.0	0.423367526773424	0.155327449226801	0.418725298446629	0.561619334327753	0.425355330668898	0.444264507568081	0.436609516962414	0.437570682125947	0.408996719424711	0.451205071317247	0.442204255248487	0.432725320599033	0.45159420784498		
0	bert-flota-3	onesentence-avg	1-split	0.12516020601797	0.000254152223414	0.178513087296762	0.062099564750775		0.027753690107773		0.027753690107773	1.0	0.023896965837133	0.316227766016838	0.028707426888775	0.352953638862727	0.028146111698434	0.064795820244805	0.12264209409644	-0.050011984666591	0.035429950821262	0.036322513764581	-0.2465779130877	0.040823484817391	-0.2	0.027238425760736	1.0	0.014798993464091		0.140242903426215	-0.071136643096464
0	bert-flota-3	onesentence-avg	2-split	0.095867663674629	0.005152674103061	0.155388544808082	0.08585018342175	0.216801967644765	0.075158342842324	0.212428327267119	0.072691744066798	0.162386075071142	0.086189122480739	0.115531287619793	0.30315973625878	0.051299997581855	0.382048469083006	0.086114350804356	-0.4	0.103660246597029		0.106399904281438		0.106399904281438		0.106399904281438		0.106399904281438		0.097688605881056	0.082490820192472
0	bert-flota-3	onesentence-avg	all	0.210793496294157	5.29088700868355e-27	0.339269379718927	0.211557952916601	0.216801967644765	0.283755054766588	0.212428327267119	0.29376140866887	0.160816564211211	0.31644692299739	0.116771401268335	0.355140061542888	0.054477275240879	0.357496459423543	0.121538198657537	0.375610936736039	0.138451202058215	0.390867217023503	0.158989543342244	0.41990936598632	0.193711609997061	0.402125620123211	0.239898562756706	0.449589825266803	0.254617899613639	0.45159420784498		
8	bert-flota-3	waverage	0-split	0.374930412595835	9.230959765640269e-30	0.528222168107214	0.474732730131391		0.376204204155013		0.376204204155013		0.376204204155013		0.374785619767745	0.866025403784439	0.364236631669117	0.093196469536081	0.363424005415084	0.516778362341013	0.36022529445873	0.453878331535704	0.387931107288824	0.366972853568194	0.433043026186913	0.34477214343666	0.484811487744976	0.350553765277036	0.495253747627714		
8	bert-flota-3	waverage	1-split	0.168569195883234	7.7018722711863e-07	0.245839916896282	0.216000659362526		0.185968030091451		0.185968030091451	1.0	0.180315505153767	0.316227766016838	0.143087174774771	0.48741216795329	0.156505574533149	0.291213033032049	0.143449400179953	0.254754596732305	0.111877797727543	0.21536947677653	0.200915336589978	0.186821509117878	-0.4	0.214037637137883	1.0	0.193247221843726		0.170462086660626	0.17280370916191
8	bert-flota-3	waverage	2-split	0.227941170759314	1.76187203094108e-11	0.308469207732671	0.104346046891947	0.285177768724261	0.197181133276346	0.33490374406534	0.217555289564367	0.302155315965638	0.112849338319106	0.270502189305271	0.00131385075865	0.284876692945144	0.216435715283263	0.225124013026037	0.8	0.217033451798876		0.22048560047353		0.22048560047353		0.22048560047353		0.22048560047353		0.215032424212795	0.296361590871131
8	bert-flota-3	waverage	all	0.251532339140802	4.29908868024109e-38	0.402536687365707	0.257643750963048	0.285177768724261	0.309314092960651	0.33490374406534	0.319929630960919	0.301116135725859	0.309582564868555	0.265896995736994	0.307957948337076	0.282033616925683	0.328942118185065	0.257470938904688	0.342624594432307	0.253231728139616	0.346494785464926	0.260181092009164	0.381951019510935	0.266920127714736	0.415588937367869	0.280455496934368	0.472456996555799	0.286185878092775	0.495253747627714		
12	bert-flota-3	avg-omitfirst	0-split	0.370226580001083	5.249455501120839e-29	0.489811192085509	0.494636491683136		0.380565496660795		0.380565496660795		0.380565496660795		0.378218986958358	0.0	0.366977128648365	0.105622665474225	0.362311294124355	0.568816033535502	0.359164835156609	0.464942559119239	0.380956910517134	0.383729362231778	0.41274850782477	0.360867404763829	0.448877475557	0.365282543669974	0.454359556212091		
12	bert-flota-3	avg-omitfirst	1-split	0.231390218196858	8.545645694503379e-12	0.323104430920035	0.302803661617505		0.298963580826683		0.298963580826683	1.0	0.287961573246768	0.948683298050514	0.253022321040405	0.890787755224979	0.268830549359662	0.270780260170761	0.283352482440987	0.250479378688225	0.2495552576303	0.289246803159774	-0.036530061198178	0.30213719741411	-0.4	0.315372732564447	1.0	0.308281613051484		0.234272693276334	0.189950241168477
12	bert-flota-3	avg-omitfirst	2-split	0.218731494434132	1.14923874916183e-10	0.336342601084813	0.070004040831139	0.278252629383264	0.225163547384853	0.331839719710407	0.225043527135164	0.377762684812353	0.102013863097384	0.332912213914168	0.015652946107361	0.315357592688924	0.17525159132248	0.256497034894886	0.8	0.251914408456116		0.255768434301137		0.255768434301137		0.255768434301137		0.255768434301137		0.205295453653185	0.284602232043759
12	bert-flota-3	avg-omitfirst	all	0.266911503326705	7.55540169973307e-43	0.418353032652614	0.278208316298597	0.278252629383264	0.328275540207625	0.331839719710407	0.33425528000781	0.378992455956516	0.323152979586302	0.329852701246049	0.325485515110926	0.31816683782538	0.346125412931428	0.291784534820223	0.359264973056588	0.289787457918767	0.355571140967336	0.299443982707709	0.376045399503667	0.30557321904342	0.402064183653809	0.312825372345429	0.437032562570374	0.317980489316778	0.454359556212091		
9	bert-flota-3	waverage	0-split	0.36003690723557	2.05629512648166e-27	0.522529612294192	0.456964238018148		0.362467394032096		0.362467394032096		0.362467394032096		0.360598546926013	0.866025403784439	0.350194033756899	0.080770273597937	0.349678904229947	0.511519235996889	0.347250822204608	0.429103869772042	0.378311579204631	0.346636228125993	0.426598140781958	0.328808778012506	0.491974858595676	0.333935779345136	0.5074688957129		
9	bert-flota-3	waverage	1-split	0.169845617181134	6.33375777760318e-07	0.259787682995368	0.206164271109298		0.180393843461934		0.180393843461934	1.0	0.171531041418846	0.632455532033676	0.128400991130435	0.638678013180174	0.145823245577603	0.318640809215219	0.147382283559227	0.23823450889405	0.13506182594951	0.207849423523546	0.063927607096811	0.185142649515498	-0.4	0.206219718505085	1.0	0.188711838807616		0.16975999248212	0.188990641439097
