	strategy	split-type	layer	model	accuracy	goldtrue_predicttrue	goldtrue_predictfalse	goldfalse_predicttrue	goldfalse_predictfalse
429	waverage	2-split-DIFF	4	xlnet-base-cased	0.7238095238095238	35	19	10	41
430	waverage	0-split-dev-SAME	4	xlnet-base-cased	0.589041095890411	101	40	80	71
431	waverage	0-split-dev-DIFF	4	xlnet-base-cased	0.5691056910569106	16	46	7	54
432	waverage	1-split-bal	4	xlnet-base-cased	0.601593625498008	47	175	25	255
433	waverage	2-split-bal	4	xlnet-base-cased	0.5848484848484848	144	21	116	49
434	waverage	0-split-dev	5	xlnet-base-cased	0.6216867469879518	121	82	75	137
435	waverage	1-split-all	5	xlnet-base-cased	0.6075697211155379	58	164	33	247
436	waverage	2-split-all	5	xlnet-base-cased	0.6606786427145709	279	57	113	52
437	waverage	ALL	5	xlnet-base-cased	0.6183646554566435	1656	1377	938	2095
438	waverage	SAME	5	xlnet-base-cased	0.6250629089079014	1333	722	768	1151
439	waverage	DIFF	5	xlnet-base-cased	0.6056405353728489	323	655	170	944
440	waverage	1-split-SAME	5	xlnet-base-cased	0.5704225352112676	7	55	6	74
441	waverage	1-split-DIFF	5	xlnet-base-cased	0.6222222222222222	51	109	27	173
442	waverage	2-split-SAME	5	xlnet-base-cased	0.6515151515151515	244	38	100	14
443	waverage	2-split-DIFF	5	xlnet-base-cased	0.6952380952380952	35	19	13	38
444	waverage	0-split-dev-SAME	5	xlnet-base-cased	0.6335616438356164	98	43	64	87
445	waverage	0-split-dev-DIFF	5	xlnet-base-cased	0.5934959349593496	23	39	11	50
446	waverage	1-split-bal	5	xlnet-base-cased	0.6075697211155379	58	164	33	247
447	waverage	2-split-bal	5	xlnet-base-cased	0.5666666666666667	135	30	113	52
448	waverage	0-split-dev	6	xlnet-base-cased	0.6096385542168675	116	87	75	137
449	waverage	1-split-all	6	xlnet-base-cased	0.6115537848605578	74	148	47	233
450	waverage	2-split-all	6	xlnet-base-cased	0.6347305389221557	268	68	115	50
451	waverage	ALL	6	xlnet-base-cased	0.6114408176722717	1644	1389	968	2065
452	waverage	SAME	6	xlnet-base-cased	0.6215400100654253	1283	772	732	1187
453	waverage	DIFF	6	xlnet-base-cased	0.5922562141491395	361	617	236	878
454	waverage	1-split-SAME	6	xlnet-base-cased	0.5422535211267606	10	52	13	67
455	waverage	1-split-DIFF	6	xlnet-base-cased	0.6388888888888888	64	96	34	166
456	waverage	2-split-SAME	6	xlnet-base-cased	0.6287878787878788	232	50	97	17
457	waverage	2-split-DIFF	6	xlnet-base-cased	0.6571428571428571	36	18	18	33
458	waverage	0-split-dev-SAME	6	xlnet-base-cased	0.6232876712328768	92	49	61	90
459	waverage	0-split-dev-DIFF	6	xlnet-base-cased	0.5772357723577236	24	38	14	47
460	waverage	1-split-bal	6	xlnet-base-cased	0.6115537848605578	74	148	47	233
461	waverage	2-split-bal	6	xlnet-base-cased	0.5272727272727272	124	41	115	50
462	waverage	0-split-dev	7	xlnet-base-cased	0.5951807228915663	110	93	75	137
463	waverage	1-split-all	7	xlnet-base-cased	0.6155378486055777	81	141	52	228
464	waverage	2-split-all	7	xlnet-base-cased	0.6407185628742516	271	65	115	50
465	waverage	ALL	7	xlnet-base-cased	0.609297725024728	1629	1404	966	2067
466	waverage	SAME	7	xlnet-base-cased	0.6149974836436839	1244	811	719	1200
467	waverage	DIFF	7	xlnet-base-cased	0.5984703632887189	385	593	247	867
468	waverage	1-split-SAME	7	xlnet-base-cased	0.528169014084507	10	52	15	65
469	waverage	1-split-DIFF	7	xlnet-base-cased	0.65	71	89	37	163
470	waverage	2-split-SAME	7	xlnet-base-cased	0.6363636363636364	234	48	96	18
471	waverage	2-split-DIFF	7	xlnet-base-cased	0.6571428571428571	37	17	19	32
472	waverage	0-split-dev-SAME	7	xlnet-base-cased	0.6061643835616438	86	55	60	91
473	waverage	0-split-dev-DIFF	7	xlnet-base-cased	0.5691056910569106	24	38	15	46
474	waverage	1-split-bal	7	xlnet-base-cased	0.6155378486055777	81	141	52	228
475	waverage	2-split-bal	7	xlnet-base-cased	0.5303030303030303	125	40	115	50
476	waverage	0-split-dev	8	xlnet-base-cased	0.619277108433735	110	93	65	147
477	waverage	1-split-all	8	xlnet-base-cased	0.5956175298804781	78	144	59	221
478	waverage	2-split-all	8	xlnet-base-cased	0.6407185628742516	279	57	123	42
479	waverage	ALL	8	xlnet-base-cased	0.608143752060666	1603	1430	947	2086
480	waverage	SAME	8	xlnet-base-cased	0.6137393054856568	1235	820	715	1204
481	waverage	DIFF	8	xlnet-base-cased	0.5975143403441683	368	610	232	882
482	waverage	1-split-SAME	8	xlnet-base-cased	0.5211267605633803	12	50	18	62
483	waverage	1-split-DIFF	8	xlnet-base-cased	0.625	66	94	41	159
484	waverage	2-split-SAME	8	xlnet-base-cased	0.6363636363636364	239	43	101	13
485	waverage	2-split-DIFF	8	xlnet-base-cased	0.6571428571428571	40	14	22	29
486	waverage	0-split-dev-SAME	8	xlnet-base-cased	0.6438356164383562	86	55	49	102
487	waverage	0-split-dev-DIFF	8	xlnet-base-cased	0.5609756097560976	24	38	16	45
488	waverage	1-split-bal	8	xlnet-base-cased	0.5956175298804781	78	144	59	221
489	waverage	2-split-bal	8	xlnet-base-cased	0.5272727272727272	132	33	123	42
490	waverage	0-split-dev	9	xlnet-base-cased	0.6024096385542169	106	97	68	144
491	waverage	1-split-all	9	xlnet-base-cased	0.5916334661354582	81	141	64	216
492	waverage	2-split-all	9	xlnet-base-cased	0.6427145708582834	279	57	122	43
493	waverage	ALL	9	xlnet-base-cased	0.6091328717441478	1617	1416	955	2078
494	waverage	SAME	9	xlnet-base-cased	0.6139909411172622	1216	839	695	1224
495	waverage	DIFF	9	xlnet-base-cased	0.5999043977055449	401	577	260	854
496	waverage	1-split-SAME	9	xlnet-base-cased	0.5422535211267606	13	49	16	64
497	waverage	1-split-DIFF	9	xlnet-base-cased	0.6111111111111112	68	92	48	152
498	waverage	2-split-SAME	9	xlnet-base-cased	0.6464646464646465	239	43	97	17
499	waverage	2-split-DIFF	9	xlnet-base-cased	0.6285714285714286	40	14	25	26
500	waverage	0-split-dev-SAME	9	xlnet-base-cased	0.6232876712328768	83	58	52	99
501	waverage	0-split-dev-DIFF	9	xlnet-base-cased	0.5528455284552846	23	39	16	45
502	waverage	1-split-bal	9	xlnet-base-cased	0.5916334661354582	81	141	64	216
503	waverage	2-split-bal	9	xlnet-base-cased	0.5393939393939394	135	30	122	43
504	waverage	0-split-dev	10	xlnet-base-cased	0.6024096385542169	111	92	73	139
505	waverage	1-split-all	10	xlnet-base-cased	0.5916334661354582	67	155	50	230
506	waverage	2-split-all	10	xlnet-base-cased	0.6526946107784432	277	59	115	50
507	waverage	ALL	10	xlnet-base-cased	0.6050115397296406	1573	1460	936	2097
508	waverage	SAME	10	xlnet-base-cased	0.6109713135379969	1242	813	733	1186
509	waverage	DIFF	10	xlnet-base-cased	0.5936902485659655	331	647	203	911
510	waverage	1-split-SAME	10	xlnet-base-cased	0.5563380281690141	12	50	13	67
511	waverage	1-split-DIFF	10	xlnet-base-cased	0.6055555555555555	55	105	37	163
512	waverage	2-split-SAME	10	xlnet-base-cased	0.6540404040404041	241	41	96	18
513	waverage	2-split-DIFF	10	xlnet-base-cased	0.6476190476190476	36	18	19	32
514	waverage	0-split-dev-SAME	10	xlnet-base-cased	0.6267123287671232	89	52	57	94
515	waverage	0-split-dev-DIFF	10	xlnet-base-cased	0.5447154471544715	22	40	16	45
516	waverage	1-split-bal	10	xlnet-base-cased	0.5916334661354582	67	155	50	230
517	waverage	2-split-bal	10	xlnet-base-cased	0.5545454545454546	133	32	115	50
518	waverage	0-split-dev	11	xlnet-base-cased	0.5132530120481927	2	201	1	211
519	waverage	1-split-all	11	xlnet-base-cased	0.5577689243027888	0	222	0	280
520	waverage	2-split-all	11	xlnet-base-cased	0.38922155688622756	40	296	10	155
521	waverage	ALL	11	xlnet-base-cased	0.5138476755687438	100	2933	16	3017
522	waverage	SAME	11	xlnet-base-cased	0.5037745344740815	99	1956	16	1903
523	waverage	DIFF	11	xlnet-base-cased	0.5329827915869981	1	977	0	1114
524	waverage	1-split-SAME	11	xlnet-base-cased	0.5633802816901409	0	62	0	80
525	waverage	1-split-DIFF	11	xlnet-base-cased	0.5555555555555556	0	160	0	200
526	waverage	2-split-SAME	11	xlnet-base-cased	0.3611111111111111	39	243	10	104
527	waverage	2-split-DIFF	11	xlnet-base-cased	0.49523809523809526	1	53	0	51
528	waverage	0-split-dev-SAME	11	xlnet-base-cased	0.5205479452054794	2	139	1	150
529	waverage	0-split-dev-DIFF	11	xlnet-base-cased	0.4959349593495935	0	62	0	61
530	waverage	1-split-bal	11	xlnet-base-cased	0.5577689243027888	0	222	0	280
531	waverage	2-split-bal	11	xlnet-base-cased	0.5333333333333333	21	144	10	155
532	waverage	0-split-dev	12	xlnet-base-cased	0.5301204819277109	32	171	24	188
533	waverage	1-split-all	12	xlnet-base-cased	0.5657370517928287	9	213	5	275
534	waverage	2-split-all	12	xlnet-base-cased	0.5508982035928144	177	159	66	99
535	waverage	ALL	12	xlnet-base-cased	0.5532476096274316	740	2293	417	2616
536	waverage	SAME	12	xlnet-base-cased	0.5576245596376447	692	1363	395	1524
537	waverage	DIFF	12	xlnet-base-cased	0.5449330783938815	48	930	22	1092
538	waverage	1-split-SAME	12	xlnet-base-cased	0.5563380281690141	0	62	1	79
539	waverage	1-split-DIFF	12	xlnet-base-cased	0.5694444444444444	9	151	4	196
540	waverage	2-split-SAME	12	xlnet-base-cased	0.547979797979798	163	119	60	54
541	waverage	2-split-DIFF	12	xlnet-base-cased	0.5619047619047619	14	40	6	45
542	waverage	0-split-dev-SAME	12	xlnet-base-cased	0.5376712328767124	30	111	24	127
543	waverage	0-split-dev-DIFF	12	xlnet-base-cased	0.5121951219512195	2	60	0	61
544	waverage	1-split-bal	12	xlnet-base-cased	0.5657370517928287	9	213	5	275
545	waverage	2-split-bal	12	xlnet-base-cased	0.5727272727272728	90	75	66	99
