	strategy	split-type	layer	model	accuracy	goldtrue_predicttrue	goldtrue_predictfalse	goldfalse_predicttrue	goldfalse_predictfalse
482	waverage	1-split-SAME	8	lemma-xlnet-base-cased	0.528169014084507	11	51	16	64
483	waverage	1-split-DIFF	8	lemma-xlnet-base-cased	0.6277777777777778	78	82	52	148
484	waverage	2-split-SAME	8	lemma-xlnet-base-cased	0.6313131313131313	235	47	99	15
485	waverage	2-split-DIFF	8	lemma-xlnet-base-cased	0.6285714285714286	42	12	27	24
486	waverage	0-split-dev-SAME	8	lemma-xlnet-base-cased	0.636986301369863	82	59	47	104
487	waverage	0-split-dev-DIFF	8	lemma-xlnet-base-cased	0.5365853658536586	28	34	23	38
488	waverage	1-split-bal	8	lemma-xlnet-base-cased	0.599601593625498	89	133	68	212
489	waverage	2-split-bal	8	lemma-xlnet-base-cased	0.5151515151515151	131	34	126	39
490	waverage	0-split-dev	9	lemma-xlnet-base-cased	0.6072289156626506	112	91	72	140
491	waverage	1-split-all	9	lemma-xlnet-base-cased	0.5916334661354582	88	134	71	209
492	waverage	2-split-all	9	lemma-xlnet-base-cased	0.6387225548902196	281	55	126	39
493	waverage	ALL	9	lemma-xlnet-base-cased	0.6083086053412463	1629	1404	972	2061
494	waverage	SAME	9	lemma-xlnet-base-cased	0.6132360342224459	1201	854	683	1236
495	waverage	DIFF	9	lemma-xlnet-base-cased	0.5989483747609943	428	550	289	825
496	waverage	1-split-SAME	9	lemma-xlnet-base-cased	0.5422535211267606	13	49	16	64
497	waverage	1-split-DIFF	9	lemma-xlnet-base-cased	0.6111111111111112	75	85	55	145
498	waverage	2-split-SAME	9	lemma-xlnet-base-cased	0.648989898989899	240	42	97	17
499	waverage	2-split-DIFF	9	lemma-xlnet-base-cased	0.6	41	13	29	22
500	waverage	0-split-dev-SAME	9	lemma-xlnet-base-cased	0.6198630136986302	82	59	52	99
501	waverage	0-split-dev-DIFF	9	lemma-xlnet-base-cased	0.5772357723577236	30	32	20	41
502	waverage	1-split-bal	9	lemma-xlnet-base-cased	0.5916334661354582	88	134	71	209
503	waverage	2-split-bal	9	lemma-xlnet-base-cased	0.5303030303030303	136	29	126	39
504	waverage	0-split-dev	10	lemma-xlnet-base-cased	0.5855421686746988	107	96	76	136
505	waverage	1-split-all	10	lemma-xlnet-base-cased	0.5816733067729084	74	148	62	218
506	waverage	2-split-all	10	lemma-xlnet-base-cased	0.6427145708582834	278	58	121	44
507	waverage	ALL	10	lemma-xlnet-base-cased	0.6045169798878998	1585	1448	951	2082
508	waverage	SAME	10	lemma-xlnet-base-cased	0.6109713135379969	1190	865	681	1238
509	waverage	DIFF	10	lemma-xlnet-base-cased	0.5922562141491395	395	583	270	844
510	waverage	1-split-SAME	10	lemma-xlnet-base-cased	0.5492957746478874	10	52	12	68
511	waverage	1-split-DIFF	10	lemma-xlnet-base-cased	0.5944444444444444	64	96	50	150
512	waverage	2-split-SAME	10	lemma-xlnet-base-cased	0.6540404040404041	238	44	93	21
513	waverage	2-split-DIFF	10	lemma-xlnet-base-cased	0.6	40	14	28	23
514	waverage	0-split-dev-SAME	10	lemma-xlnet-base-cased	0.5993150684931506	81	60	57	94
515	waverage	0-split-dev-DIFF	10	lemma-xlnet-base-cased	0.5528455284552846	26	36	19	42
516	waverage	1-split-bal	10	lemma-xlnet-base-cased	0.5816733067729084	74	148	62	218
517	waverage	2-split-bal	10	lemma-xlnet-base-cased	0.5333333333333333	132	33	121	44
518	waverage	0-split-dev	11	lemma-xlnet-base-cased	0.5132530120481927	2	201	1	211
519	waverage	1-split-all	11	lemma-xlnet-base-cased	0.5577689243027888	0	222	0	280
520	waverage	2-split-all	11	lemma-xlnet-base-cased	0.37924151696606784	33	303	8	157
521	waverage	ALL	11	lemma-xlnet-base-cased	0.511045169798879	79	2954	12	3021
522	waverage	SAME	11	lemma-xlnet-base-cased	0.49949672873678913	77	1978	11	1908
523	waverage	DIFF	11	lemma-xlnet-base-cased	0.5329827915869981	2	976	1	1113
524	waverage	1-split-SAME	11	lemma-xlnet-base-cased	0.5633802816901409	0	62	0	80
525	waverage	1-split-DIFF	11	lemma-xlnet-base-cased	0.5555555555555556	0	160	0	200
526	waverage	2-split-SAME	11	lemma-xlnet-base-cased	0.351010101010101	32	250	7	107
527	waverage	2-split-DIFF	11	lemma-xlnet-base-cased	0.4857142857142857	1	53	1	50
528	waverage	0-split-dev-SAME	11	lemma-xlnet-base-cased	0.5205479452054794	2	139	1	150
529	waverage	0-split-dev-DIFF	11	lemma-xlnet-base-cased	0.4959349593495935	0	62	0	61
530	waverage	1-split-bal	11	lemma-xlnet-base-cased	0.5577689243027888	0	222	0	280
531	waverage	2-split-bal	11	lemma-xlnet-base-cased	0.5272727272727272	17	148	8	157
532	waverage	0-split-dev	12	lemma-xlnet-base-cased	0.5469879518072289	22	181	7	205
533	waverage	1-split-all	12	lemma-xlnet-base-cased	0.5597609561752988	4	218	3	277
534	waverage	2-split-all	12	lemma-xlnet-base-cased	0.469061876247505	120	216	50	115
535	waverage	ALL	12	lemma-xlnet-base-cased	0.543026706231454	437	2596	176	2857
536	waverage	SAME	12	lemma-xlnet-base-cased	0.5445395067941621	397	1658	152	1767
537	waverage	DIFF	12	lemma-xlnet-base-cased	0.5401529636711281	40	938	24	1090
538	waverage	1-split-SAME	12	lemma-xlnet-base-cased	0.5633802816901409	0	62	0	80
539	waverage	1-split-DIFF	12	lemma-xlnet-base-cased	0.5583333333333333	4	156	3	197
540	waverage	2-split-SAME	12	lemma-xlnet-base-cased	0.46464646464646464	114	168	44	70
541	waverage	2-split-DIFF	12	lemma-xlnet-base-cased	0.4857142857142857	6	48	6	45
542	waverage	0-split-dev-SAME	12	lemma-xlnet-base-cased	0.565068493150685	20	121	6	145
543	waverage	0-split-dev-DIFF	12	lemma-xlnet-base-cased	0.5040650406504065	2	60	1	60
544	waverage	1-split-bal	12	lemma-xlnet-base-cased	0.5597609561752988	4	218	3	277
545	waverage	2-split-bal	12	lemma-xlnet-base-cased	0.5333333333333333	61	104	50	115
